pair_idx,pair_file,output,pair_confidence,pair_cscore,same_gender,same_ethnicity,genders,ethnicities
4385,"['__8770_am.jpg', '__8771_bm.jpg']",TN,0.3881898920847733,0.01590505395761377,True,False,"['m', 'm']","['a', 'b']"
4386,"['__8772_am.jpg', '__8773_bm.jpg']",TN,0.32808169317388347,0.045959153413058534,True,False,"['m', 'm']","['a', 'b']"
4387,"['__8774_am.jpg', '__8775_bm.jpg']",TN,0.3511836996097777,0.03440815019511128,True,False,"['m', 'm']","['a', 'b']"
4388,"['__8776_am.jpg', '__8777_bm.jpg']",TN,0.1725136592345169,0.12374317038274174,True,False,"['m', 'm']","['a', 'b']"
4389,"['__8778_am.jpg', '__8779_bm.jpg']",TN,0.36623149839249414,0.02688425080375298,True,False,"['m', 'm']","['a', 'b']"
4390,"['__8780_am.jpg', '__8781_bm.jpg']",TN,0.4556760155725379,-0.017838007786268543,True,False,"['m', 'm']","['a', 'b']"
4391,"['__8782_am.jpg', '__8783_bm.jpg']",TN,0.4923577740206211,-0.03617888701031058,True,False,"['m', 'm']","['a', 'b']"
4392,"['__8784_am.jpg', '__8785_bm.jpg']",TN,0.41425640696631616,0.0028717965168422958,True,False,"['m', 'm']","['a', 'b']"
4393,"['__8786_am.jpg', '__8787_bm.jpg']",TN,0.6696188316785712,-0.1248094158392857,True,False,"['m', 'm']","['a', 'b']"
4394,"['__8788_am.jpg', '__8789_bm.jpg']",TN,0.39088511658816216,0.014557441705918942,True,False,"['m', 'm']","['a', 'b']"
4395,"['__8790_am.jpg', '__8791_bm.jpg']",TN,0.38992255883211757,0.0150387205839414,True,False,"['m', 'm']","['a', 'b']"
4396,"['__8792_am.jpg', '__8793_bm.jpg']",TN,0.5174876002859325,-0.048743800142966046,True,False,"['m', 'm']","['a', 'b']"
4397,"['__8794_am.jpg', '__8795_bm.jpg']",TN,0.34130606741514535,0.03934696629242758,True,False,"['m', 'm']","['a', 'b']"
4398,"['__8796_am.jpg', '__8797_bm.jpg']",TN,0.2826500890442518,0.06867495547787457,True,False,"['m', 'm']","['a', 'b']"
4399,"['__8798_am.jpg', '__8799_bm.jpg']",TN,0.5734082108638177,-0.07670410543190843,True,False,"['m', 'm']","['a', 'b']"
4400,"['__8800_am.jpg', '__8801_bm.jpg']",TN,0.5217372945356122,-0.0508686472678057,True,False,"['m', 'm']","['a', 'b']"
4401,"['__8802_am.jpg', '__8803_bm.jpg']",TN,0.19818460380309166,0.11090769809845423,True,False,"['m', 'm']","['a', 'b']"
4402,"['__8804_am.jpg', '__8805_bm.jpg']",TN,0.4983079063483844,-0.03915395317419183,True,False,"['m', 'm']","['a', 'b']"
4403,"['__8806_am.jpg', '__8807_bm.jpg']",TN,0.24945614410517614,0.08527192794741206,True,False,"['m', 'm']","['a', 'b']"
4404,"['__8808_am.jpg', '__8809_bm.jpg']",TN,0.42123300154749543,-0.0006165007737476344,True,False,"['m', 'm']","['a', 'b']"
4405,"['__8810_am.jpg', '__8811_bm.jpg']",TN,0.30181686501320426,0.05909156749339814,True,False,"['m', 'm']","['a', 'b']"
4406,"['__8812_am.jpg', '__8813_bm.jpg']",TN,0.6315495768164077,-0.10577478840820373,True,False,"['m', 'm']","['a', 'b']"
4407,"['__8814_am.jpg', '__8815_bm.jpg']",TN,0.5472862092714266,-0.06364310463571361,True,False,"['m', 'm']","['a', 'b']"
4408,"['__8816_am.jpg', '__8817_bm.jpg']",TN,0.5496310621052372,-0.06481553105261834,True,False,"['m', 'm']","['a', 'b']"
4409,"['__8818_am.jpg', '__8819_bm.jpg']",TN,0.40979424416389953,0.005102877918050161,True,False,"['m', 'm']","['a', 'b']"
4410,"['__8820_am.jpg', '__8821_bm.jpg']",TN,0.749749072962056,-0.16487453648102796,True,False,"['m', 'm']","['a', 'b']"
4411,"['__8822_am.jpg', '__8823_bm.jpg']",TN,0.5034810380116559,-0.041740519005827925,True,False,"['m', 'm']","['a', 'b']"
4412,"['__8824_am.jpg', '__8825_bm.jpg']",TN,0.472612712212527,-0.02630635610626343,True,False,"['m', 'm']","['a', 'b']"
4413,"['__8826_am.jpg', '__8827_bm.jpg']",TN,0.26398948700722213,0.07800525649638898,True,False,"['m', 'm']","['a', 'b']"
4414,"['__8828_am.jpg', '__8829_bm.jpg']",TN,0.383570977956762,0.018214511021619407,True,False,"['m', 'm']","['a', 'b']"
4415,"['__8830_am.jpg', '__8831_bm.jpg']",TN,0.043043321464227624,0.18847833926788649,True,False,"['m', 'm']","['a', 'b']"
4416,"['__8832_am.jpg', '__8833_bm.jpg']",TN,0.3328233351300074,0.04358833243499687,True,False,"['m', 'm']","['a', 'b']"
4417,"['__8834_am.jpg', '__8835_bm.jpg']",TN,0.3548879401167109,0.032556029941644776,True,False,"['m', 'm']","['a', 'b']"
4418,"['__8836_am.jpg', '__8837_bm.jpg']",TN,0.4225672482966405,-0.0012836241483200842,True,False,"['m', 'm']","['a', 'b']"
4419,"['__8838_am.jpg', '__8839_bm.jpg']",TN,0.5522905081779199,-0.0661452540889599,True,False,"['m', 'm']","['a', 'b']"
4420,"['__8840_af.jpg', '__8841_bf.jpg']",TN,0.4390459110093996,-0.009522955504699476,True,False,"['f', 'f']","['a', 'b']"
4421,"['__8842_af.jpg', '__8843_bf.jpg']",TN,0.44320476674196385,-0.011602383370981748,True,False,"['f', 'f']","['a', 'b']"
4422,"['__8844_af.jpg', '__8845_bf.jpg']",TN,0.6030481448072811,-0.09152407240364008,True,False,"['f', 'f']","['a', 'b']"
4423,"['__8846_af.jpg', '__8847_bf.jpg']",TN,0.5460464777412843,-0.0630232388706422,True,False,"['f', 'f']","['a', 'b']"
4424,"['__8848_af.jpg', '__8849_bf.jpg']",TN,0.463772853000326,-0.02188642650016302,True,False,"['f', 'f']","['a', 'b']"
4425,"['__8850_af.jpg', '__8851_bf.jpg']",TN,0.5269728801239149,-0.05348644006195691,True,False,"['f', 'f']","['a', 'b']"
4426,"['__8852_af.jpg', '__8853_bf.jpg']",TN,0.6827451991935094,-0.1313725995967544,True,False,"['f', 'f']","['a', 'b']"
4427,"['__8854_af.jpg', '__8855_bf.jpg']",TN,0.5639353026869034,-0.07196765134345143,True,False,"['f', 'f']","['a', 'b']"
4428,"['__8856_af.jpg', '__8857_bf.jpg']",TN,0.397363375609622,0.011318312195189067,True,False,"['f', 'f']","['a', 'b']"
4429,"['__8858_af.jpg', '__8859_bf.jpg']",TN,0.38653700353872633,0.016731498230636934,True,False,"['f', 'f']","['a', 'b']"
4430,"['__8860_af.jpg', '__8861_bf.jpg']",TN,0.2745758019125115,0.07271209904374443,True,False,"['f', 'f']","['a', 'b']"
4431,"['__8862_af.jpg', '__8863_bf.jpg']",TN,0.423830500015562,-0.001915250007780915,True,False,"['f', 'f']","['a', 'b']"
4432,"['__8864_af.jpg', '__8865_bf.jpg']",TN,0.14503595878754139,0.13748202060622933,True,False,"['f', 'f']","['a', 'b']"
4433,"['__8866_af.jpg', '__8867_bf.jpg']",TN,0.14140371048480005,0.13929814475760008,True,False,"['f', 'f']","['a', 'b']"
4434,"['__8868_af.jpg', '__8869_bf.jpg']",TN,0.8268333068849447,-0.20341665344247212,True,False,"['f', 'f']","['a', 'b']"
4435,"['__8870_af.jpg', '__8871_bf.jpg']",TN,0.5775807108774975,-0.0787903554387488,True,False,"['f', 'f']","['a', 'b']"
4436,"['__8872_af.jpg', '__8873_bf.jpg']",TN,0.2896681557297094,0.06516592213514533,True,False,"['f', 'f']","['a', 'b']"
4437,"['__8874_af.jpg', '__8875_bf.jpg']",TN,0.5938489473441142,-0.08692447367205686,True,False,"['f', 'f']","['a', 'b']"
4438,"['__8876_af.jpg', '__8877_bf.jpg']",TN,0.39038503199916397,0.014807484000418161,True,False,"['f', 'f']","['a', 'b']"
4439,"['__8878_af.jpg', '__8879_bf.jpg']",TN,0.5191802258493876,-0.04959011292469338,True,False,"['f', 'f']","['a', 'b']"
4440,"['__8880_af.jpg', '__8881_bf.jpg']",TN,0.27387247317009344,0.0730637634149535,True,False,"['f', 'f']","['a', 'b']"
4441,"['__8882_af.jpg', '__8883_bf.jpg']",TN,0.7071289425836804,-0.1435644712918399,True,False,"['f', 'f']","['a', 'b']"
4442,"['__8884_af.jpg', '__8885_bf.jpg']",TN,0.2510792936379105,0.08446035318104508,True,False,"['f', 'f']","['a', 'b']"
4443,"['__8886_af.jpg', '__8887_bf.jpg']",TN,0.24858680324642468,0.08570659837678768,True,False,"['f', 'f']","['a', 'b']"
4444,"['__8888_af.jpg', '__8889_bf.jpg']",TN,0.3770847769667445,0.021457611516627846,True,False,"['f', 'f']","['a', 'b']"
4445,"['__8890_af.jpg', '__8891_bf.jpg']",TN,0.347762755933277,0.036118622033361705,True,False,"['f', 'f']","['a', 'b']"
4446,"['__8892_af.jpg', '__8893_bf.jpg']",TN,0.4868292735321633,-0.03341463676608125,True,False,"['f', 'f']","['a', 'b']"
4447,"['__8894_af.jpg', '__8895_bf.jpg']",TN,0.20415875834938113,0.1079206208253095,True,False,"['f', 'f']","['a', 'b']"
4448,"['__8896_af.jpg', '__8897_bf.jpg']",TN,0.4795605050564635,-0.029780252528231507,True,False,"['f', 'f']","['a', 'b']"
4449,"['__8898_af.jpg', '__8899_bf.jpg']",TN,0.5610340122076392,-0.07051700610381907,True,False,"['f', 'f']","['a', 'b']"
4450,"['__8900_af.jpg', '__8901_bf.jpg']",TN,0.2610295421039206,0.07948522894803986,True,False,"['f', 'f']","['a', 'b']"
4451,"['__8902_af.jpg', '__8903_bf.jpg']",TN,0.2742924499329482,0.07285377503352616,True,False,"['f', 'f']","['a', 'b']"
4452,"['__8904_af.jpg', '__8905_bf.jpg']",TN,0.4839897827770354,-0.03199489138851767,True,False,"['f', 'f']","['a', 'b']"
4453,"['__8906_af.jpg', '__8907_bf.jpg']",TN,0.7136186148135515,-0.14680930740677545,True,False,"['f', 'f']","['a', 'b']"
4454,"['__8908_af.jpg', '__8909_bf.jpg']",TN,0.3790105561314474,0.020494721934276358,True,False,"['f', 'f']","['a', 'b']"
4455,"['__8910_af.jpg', '__8911_bf.jpg']",TN,0.24052490757377964,0.08973754621311053,True,False,"['f', 'f']","['a', 'b']"
4456,"['__8912_af.jpg', '__8913_bf.jpg']",TN,0.40670376355720506,0.006648118221397738,True,False,"['f', 'f']","['a', 'b']"
4457,"['__8914_af.jpg', '__8915_bf.jpg']",TN,0.4352824441458325,-0.007641222072915895,True,False,"['f', 'f']","['a', 'b']"
4458,"['__8916_af.jpg', '__8917_bf.jpg']",TN,0.1378968587189835,0.14105157064050827,True,False,"['f', 'f']","['a', 'b']"
4459,"['__8918_af.jpg', '__8919_bf.jpg']",TN,0.229233453708237,0.0953832731458816,True,False,"['f', 'f']","['a', 'b']"
4460,"['__8920_af.jpg', '__8921_bf.jpg']",TN,0.054937950330101515,0.18253102483494932,True,False,"['f', 'f']","['a', 'b']"
4461,"['__8922_af.jpg', '__8923_bf.jpg']",TN,0.42837697677363673,-0.004188488386818082,True,False,"['f', 'f']","['a', 'b']"
4462,"['__8924_af.jpg', '__8925_bf.jpg']",TN,0.3760584383289505,0.02197078083552493,True,False,"['f', 'f']","['a', 'b']"
4463,"['__8926_af.jpg', '__8927_bf.jpg']",TN,0.7470814474956367,-0.16354072374781825,True,False,"['f', 'f']","['a', 'b']"
4464,"['__8928_af.jpg', '__8929_bf.jpg']",TN,0.49326646668380203,-0.03663323334190105,True,False,"['f', 'f']","['a', 'b']"
4465,"['__8930_af.jpg', '__8931_bf.jpg']",TN,0.5731501018863767,-0.07657505094318819,True,False,"['f', 'f']","['a', 'b']"
4466,"['__8932_af.jpg', '__8933_bf.jpg']",TN,0.39688389066755736,0.011558054666221569,True,False,"['f', 'f']","['a', 'b']"
4467,"['__8934_af.jpg', '__8935_bf.jpg']",TN,0.4957427289214822,-0.03787136446074087,True,False,"['f', 'f']","['a', 'b']"
4468,"['__8936_af.jpg', '__8937_bf.jpg']",TN,0.5196842888837843,-0.04984214444189196,True,False,"['f', 'f']","['a', 'b']"
4469,"['__8938_af.jpg', '__8939_bf.jpg']",TN,0.5099770680759397,-0.044988534037969784,True,False,"['f', 'f']","['a', 'b']"
4470,"['__8940_af.jpg', '__8941_bf.jpg']",TN,0.6582002153889137,-0.11910010769445663,True,False,"['f', 'f']","['a', 'b']"
4471,"['__8942_af.jpg', '__8943_bf.jpg']",TN,0.43629740423351127,-0.008148702116755186,True,False,"['f', 'f']","['a', 'b']"
4472,"['__8944_af.jpg', '__8945_bf.jpg']",TN,0.6732367868078137,-0.12661839340390668,True,False,"['f', 'f']","['a', 'b']"
4473,"['__8946_af.jpg', '__8947_bf.jpg']",TN,0.07304546175494675,0.17347726912252678,True,False,"['f', 'f']","['a', 'b']"
4474,"['__8948_af.jpg', '__8949_bf.jpg']",TN,0.40554285217511055,0.007228573912444931,True,False,"['f', 'f']","['a', 'b']"
4475,"['__8950_af.jpg', '__8951_bf.jpg']",TN,0.5046938746822685,-0.042346937341134,True,False,"['f', 'f']","['a', 'b']"
4476,"['__8952_af.jpg', '__8953_bf.jpg']",TN,0.34197224462876585,0.039013877685617204,True,False,"['f', 'f']","['a', 'b']"
4477,"['__8954_af.jpg', '__8955_bf.jpg']",TN,0.3629773943961494,0.028511302801925445,True,False,"['f', 'f']","['a', 'b']"
4478,"['__8956_af.jpg', '__8957_bf.jpg']",TN,0.32865486197889693,0.04567256901055194,True,False,"['f', 'f']","['a', 'b']"
4479,"['__8958_af.jpg', '__8959_bf.jpg']",TN,0.5990444943534374,-0.08952224717671886,True,False,"['f', 'f']","['a', 'b']"
4480,"['__8960_af.jpg', '__8961_bf.jpg']",TN,0.5663789666811905,-0.07318948334059505,True,False,"['f', 'f']","['a', 'b']"
4481,"['__8962_af.jpg', '__8963_bf.jpg']",TN,0.36710471595763217,0.026447642021184166,True,False,"['f', 'f']","['a', 'b']"
4482,"['__8964_af.jpg', '__8965_bf.jpg']",TN,0.2897233976991913,0.06513830115040427,True,False,"['f', 'f']","['a', 'b']"
4483,"['__8966_af.jpg', '__8967_bf.jpg']",TN,0.23782138685010779,0.09108930657494628,True,False,"['f', 'f']","['a', 'b']"
4484,"['__8968_af.jpg', '__8969_bf.jpg']",TN,0.23215875967644717,0.09392062016177646,True,False,"['f', 'f']","['a', 'b']"
4485,"['__8970_af.jpg', '__8971_bf.jpg']",TN,0.4007547733568526,0.009622613321573846,True,False,"['f', 'f']","['a', 'b']"
4486,"['__8972_af.jpg', '__8973_bf.jpg']",TN,0.5482612799084849,-0.06413063995424237,True,False,"['f', 'f']","['a', 'b']"
4487,"['__8974_af.jpg', '__8975_bf.jpg']",TN,0.29162307334759996,0.06418846332619996,True,False,"['f', 'f']","['a', 'b']"
4488,"['__8976_af.jpg', '__8977_bf.jpg']",TN,0.6506649943045733,-0.11533249715228652,True,False,"['f', 'f']","['a', 'b']"
4489,"['__8978_af.jpg', '__8979_bf.jpg']",TN,0.12752571714014316,0.14623714142992877,True,False,"['f', 'f']","['a', 'b']"
4490,"['__8980_af.jpg', '__8981_bf.jpg']",TN,0.34658486281805967,0.03670756859097046,True,False,"['f', 'f']","['a', 'b']"
4491,"['__8982_af.jpg', '__8983_bf.jpg']",TN,0.08922046795663663,0.16538976602168204,True,False,"['f', 'f']","['a', 'b']"
4492,"['__8984_af.jpg', '__8985_bf.jpg']",TN,0.38557011643229555,0.017214941783852453,True,False,"['f', 'f']","['a', 'b']"
4493,"['__8986_af.jpg', '__8987_bf.jpg']",TN,0.4747349648770145,-0.02736748243850727,True,False,"['f', 'f']","['a', 'b']"
4494,"['__8988_af.jpg', '__8989_bf.jpg']",TN,0.12151538408579743,0.14924230795710158,True,False,"['f', 'f']","['a', 'b']"
4495,"['__8990_af.jpg', '__8991_bf.jpg']",TN,0.5170214863662945,-0.04851074318314704,True,False,"['f', 'f']","['a', 'b']"
4496,"['__8992_af.jpg', '__8993_bf.jpg']",TN,0.29861884210569745,0.060690578947151325,True,False,"['f', 'f']","['a', 'b']"
4497,"['__8994_af.jpg', '__8995_bf.jpg']",TN,0.5284174967512829,-0.05420874837564152,True,False,"['f', 'f']","['a', 'b']"
4498,"['__8996_af.jpg', '__8997_bf.jpg']",TN,0.5672928105728894,-0.07364640528644456,True,False,"['f', 'f']","['a', 'b']"
4499,"['__8998_af.jpg', '__8999_bf.jpg']",TN,0.41728537929606446,0.0013573103519679101,True,False,"['f', 'f']","['a', 'b']"
4500,"['__9000_af.jpg', '__9001_bf.jpg']",TN,0.5178790690897253,-0.0489395345448624,True,False,"['f', 'f']","['a', 'b']"
4501,"['__9002_af.jpg', '__9003_bf.jpg']",TN,0.31886215178248145,0.05056892410875956,True,False,"['f', 'f']","['a', 'b']"
4502,"['__9004_af.jpg', '__9005_bf.jpg']",TN,0.47154171532966593,-0.025770857664832784,True,False,"['f', 'f']","['a', 'b']"
4503,"['__9006_af.jpg', '__9007_bf.jpg']",TN,0.6275637015492608,-0.10378185077463029,True,False,"['f', 'f']","['a', 'b']"
4504,"['__9008_af.jpg', '__9009_bf.jpg']",TN,0.4536412289573253,-0.016820614478662312,True,False,"['f', 'f']","['a', 'b']"
4505,"['__9010_af.jpg', '__9011_bf.jpg']",TN,0.6351210239494178,-0.10756051197470895,True,False,"['f', 'f']","['a', 'b']"
4506,"['__9012_af.jpg', '__9013_bf.jpg']",TN,0.3323684445447397,0.04381577772763046,True,False,"['f', 'f']","['a', 'b']"
4507,"['__9014_af.jpg', '__9015_bf.jpg']",TN,0.3474623312502929,0.036268834374853655,True,False,"['f', 'f']","['a', 'b']"
4508,"['__9016_af.jpg', '__9017_bf.jpg']",TN,0.22052150205815013,0.09973924897092525,True,False,"['f', 'f']","['a', 'b']"
4509,"['__9018_af.jpg', '__9019_bf.jpg']",TN,0.13796691980803133,0.14101654009598438,True,False,"['f', 'f']","['a', 'b']"
4510,"['__9020_af.jpg', '__9021_bf.jpg']",TN,0.2865903425016816,0.06670482874915944,True,False,"['f', 'f']","['a', 'b']"
4511,"['__9022_af.jpg', '__9023_bf.jpg']",TN,0.29799968670485066,0.06100015664757465,True,False,"['f', 'f']","['a', 'b']"
4512,"['__9024_af.jpg', '__9025_bf.jpg']",TN,0.31812229911143963,0.05093885044428033,True,False,"['f', 'f']","['a', 'b']"
4513,"['__9026_af.jpg', '__9027_bf.jpg']",TN,0.3319897723892713,0.044005113805364406,True,False,"['f', 'f']","['a', 'b']"
4514,"['__9028_af.jpg', '__9029_bf.jpg']",TN,0.4823677199502052,-0.031183859975102368,True,False,"['f', 'f']","['a', 'b']"
4515,"['__9030_af.jpg', '__9031_bf.jpg']",TN,0.3679702791531183,0.02601486042344094,True,False,"['f', 'f']","['a', 'b']"
4516,"['__9032_af.jpg', '__9033_bf.jpg']",TN,0.6315152384694764,-0.10575761923473789,True,False,"['f', 'f']","['a', 'b']"
4517,"['__9034_af.jpg', '__9035_bf.jpg']",TN,0.3602132271505021,0.029893386424748966,True,False,"['f', 'f']","['a', 'b']"
4518,"['__9036_af.jpg', '__9037_bf.jpg']",TN,0.18613368527073115,0.11693315736463467,True,False,"['f', 'f']","['a', 'b']"
4519,"['__9038_af.jpg', '__9039_bf.jpg']",TN,0.6380006082707528,-0.10900030413537626,True,False,"['f', 'f']","['a', 'b']"
4520,"['__9040_af.jpg', '__9041_bf.jpg']",TN,0.6394413400278327,-0.10972067001391603,True,False,"['f', 'f']","['a', 'b']"
4521,"['__9042_af.jpg', '__9043_bf.jpg']",TN,0.3729602018131013,0.02351989909344942,True,False,"['f', 'f']","['a', 'b']"
4522,"['__9044_af.jpg', '__9045_bf.jpg']",TN,0.33769993564776524,0.04115003217611774,True,False,"['f', 'f']","['a', 'b']"
4523,"['__9046_af.jpg', '__9047_bf.jpg']",TN,0.0810884269300125,0.16945578653499382,True,False,"['f', 'f']","['a', 'b']"
4524,"['__9048_af.jpg', '__9049_bf.jpg']",TN,0.49244508598062264,-0.0362225429903109,True,False,"['f', 'f']","['a', 'b']"
4525,"['__9050_af.jpg', '__9051_bf.jpg']",TN,0.6176473470925066,-0.09882367354625324,True,False,"['f', 'f']","['a', 'b']"
4526,"['__9052_af.jpg', '__9053_bf.jpg']",TN,0.2649499895743792,0.07752500521281053,True,False,"['f', 'f']","['a', 'b']"
4527,"['__9054_af.jpg', '__9055_bf.jpg']",TN,0.42250845008639804,-0.0012542250431989421,True,False,"['f', 'f']","['a', 'b']"
4528,"['__9056_af.jpg', '__9057_bf.jpg']",TN,0.47131892974301426,-0.02565946487150699,True,False,"['f', 'f']","['a', 'b']"
4529,"['__9058_af.jpg', '__9059_bf.jpg']",TN,0.4096815303706487,0.005159234814676006,True,False,"['f', 'f']","['a', 'b']"
4530,"['__9060_af.jpg', '__9061_bf.jpg']",TN,0.29028502580476223,0.06485748709761897,True,False,"['f', 'f']","['a', 'b']"
4531,"['__9062_af.jpg', '__9063_bf.jpg']",TN,0.4473505207225008,-0.013675260361250554,True,False,"['f', 'f']","['a', 'b']"
4532,"['__9064_af.jpg', '__9065_bf.jpg']",TN,0.17486439643712726,0.12256780178143648,True,False,"['f', 'f']","['a', 'b']"
4533,"['__9066_af.jpg', '__9067_bf.jpg']",TN,0.3120980766514032,0.05395096167429829,True,False,"['f', 'f']","['a', 'b']"
4534,"['__9068_af.jpg', '__9069_bf.jpg']",TN,0.5616046030423103,-0.07080230152115484,True,False,"['f', 'f']","['a', 'b']"
4535,"['__9070_af.jpg', '__9071_bf.jpg']",TN,0.6932459640775197,-0.13662298203875972,True,False,"['f', 'f']","['a', 'b']"
4536,"['__9072_af.jpg', '__9073_bf.jpg']",TN,0.50376073325703,-0.041880366628515034,True,False,"['f', 'f']","['a', 'b']"
4537,"['__9074_af.jpg', '__9075_bf.jpg']",TN,0.44767638576610125,-0.013838192883050285,True,False,"['f', 'f']","['a', 'b']"
4538,"['__9076_af.jpg', '__9077_bf.jpg']",TN,0.5649906924154768,-0.07249534620773801,True,False,"['f', 'f']","['a', 'b']"
4539,"['__9078_af.jpg', '__9079_bf.jpg']",TN,0.2387982657224459,0.09060086713877741,True,False,"['f', 'f']","['a', 'b']"
4540,"['__9080_af.jpg', '__9081_bf.jpg']",TN,0.5209407820198577,-0.05047039100992866,True,False,"['f', 'f']","['a', 'b']"
4541,"['__9082_af.jpg', '__9083_bf.jpg']",TN,0.6282419974987077,-0.10412099874935327,True,False,"['f', 'f']","['a', 'b']"
4542,"['__9084_af.jpg', '__9085_bf.jpg']",TN,0.37959293323714194,0.02020353338142929,True,False,"['f', 'f']","['a', 'b']"
4543,"['__9086_af.jpg', '__9087_bf.jpg']",TN,0.31394334356242126,0.05302832821878963,True,False,"['f', 'f']","['a', 'b']"
4544,"['__9088_af.jpg', '__9089_bf.jpg']",TN,0.1430714990463411,0.1384642504768298,True,False,"['f', 'f']","['a', 'b']"
4545,"['__9090_af.jpg', '__9091_bf.jpg']",TN,0.5439249319069184,-0.06196246595345892,True,False,"['f', 'f']","['a', 'b']"
4546,"['__9092_af.jpg', '__9093_bf.jpg']",TN,0.458618798008557,-0.019309399004278378,True,False,"['f', 'f']","['a', 'b']"
4547,"['__9094_af.jpg', '__9095_bf.jpg']",TN,0.21564176567690962,0.10217911716154524,True,False,"['f', 'f']","['a', 'b']"
4548,"['__9096_af.jpg', '__9097_bf.jpg']",TN,0.6442669331356377,-0.11213346656781853,True,False,"['f', 'f']","['a', 'b']"
4549,"['__9098_af.jpg', '__9099_bf.jpg']",TN,0.6415108497987219,-0.11075542489936088,True,False,"['f', 'f']","['a', 'b']"
4550,"['__9100_am.jpg', '__9101_wf.jpg']",TN,0.5237572093974157,-0.051878604698707545,False,False,"['m', 'f']","['a', 'w']"
4551,"['__9102_am.jpg', '__9103_wf.jpg']",TN,0.501762171406336,-0.040881085703167834,False,False,"['m', 'f']","['a', 'w']"
4552,"['__9104_am.jpg', '__9105_wf.jpg']",TN,0.5035742654008626,-0.04178713270043137,False,False,"['m', 'f']","['a', 'w']"
4553,"['__9106_am.jpg', '__9107_wf.jpg']",TN,0.1839429979284004,0.11802850103579993,False,False,"['m', 'f']","['a', 'w']"
4554,"['__9108_am.jpg', '__9109_wf.jpg']",TN,0.2891765103441797,0.06541174482791032,False,False,"['m', 'f']","['a', 'w']"
4555,"['__9110_am.jpg', '__9111_wf.jpg']",TN,0.3547509336887935,0.0326245331556036,False,False,"['m', 'f']","['a', 'w']"
4556,"['__9112_am.jpg', '__9113_wf.jpg']",TN,0.4766180971340068,-0.02830904856700349,False,False,"['m', 'f']","['a', 'w']"
4557,"['__9114_am.jpg', '__9115_wf.jpg']",TN,0.2813015057167534,0.06934924714162359,False,False,"['m', 'f']","['a', 'w']"
4558,"['__9116_am.jpg', '__9117_wf.jpg']",TN,0.1993635904015898,0.11031820479920523,False,False,"['m', 'f']","['a', 'w']"
4559,"['__9118_am.jpg', '__9119_wf.jpg']",TN,0.31998918780015795,0.0500054060999213,False,False,"['m', 'f']","['a', 'w']"
4560,"['__9120_am.jpg', '__9121_wf.jpg']",TN,0.4067551944039045,0.006622402798047801,False,False,"['m', 'f']","['a', 'w']"
4561,"['__9122_am.jpg', '__9123_wf.jpg']",TN,0.2691459366982183,0.07542703165089107,False,False,"['m', 'f']","['a', 'w']"
4562,"['__9124_am.jpg', '__9125_wf.jpg']",TN,0.39982582967168057,0.010087085164160226,False,False,"['m', 'f']","['a', 'w']"
4563,"['__9126_am.jpg', '__9127_wf.jpg']",TN,0.5353035081689397,-0.057651754084469625,False,False,"['m', 'f']","['a', 'w']"
4564,"['__9128_am.jpg', '__9129_wf.jpg']",TN,0.54892460987696,-0.06446230493847972,False,False,"['m', 'f']","['a', 'w']"
4565,"['__9130_am.jpg', '__9131_wf.jpg']",TN,0.6047122425334193,-0.09235612126670967,False,False,"['m', 'f']","['a', 'w']"
4566,"['__9132_am.jpg', '__9133_wf.jpg']",TN,0.467692870824612,-0.023846435412305696,False,False,"['m', 'f']","['a', 'w']"
4567,"['__9134_am.jpg', '__9135_wf.jpg']",TN,0.4236678645905414,-0.001833932295270617,False,False,"['m', 'f']","['a', 'w']"
4568,"['__9136_am.jpg', '__9137_wf.jpg']",TN,0.4676026601627221,-0.023801330081360757,False,False,"['m', 'f']","['a', 'w']"
4569,"['__9138_am.jpg', '__9139_wf.jpg']",TN,0.35591297830976276,0.032043510845118806,False,False,"['m', 'f']","['a', 'w']"
4570,"['__9140_am.jpg', '__9141_wf.jpg']",TN,0.3211970542533962,0.049401472873301946,False,False,"['m', 'f']","['a', 'w']"
4571,"['__9142_am.jpg', '__9143_wf.jpg']",TN,0.3714375587613383,0.024281220619330877,False,False,"['m', 'f']","['a', 'w']"
4572,"['__9144_am.jpg', '__9145_wf.jpg']",TN,0.33881026124923386,0.040594869375383126,False,False,"['m', 'f']","['a', 'w']"
4573,"['__9146_am.jpg', '__9147_wf.jpg']",TN,0.3419168392574723,0.039041580371263894,False,False,"['m', 'f']","['a', 'w']"
4574,"['__9148_am.jpg', '__9149_wf.jpg']",TN,0.4189340154610579,0.0005329922694714273,False,False,"['m', 'f']","['a', 'w']"
4575,"['__9150_am.jpg', '__9151_wf.jpg']",TN,0.41741859584131946,0.0012907020793404937,False,False,"['m', 'f']","['a', 'w']"
4576,"['__9152_am.jpg', '__9153_wf.jpg']",TN,0.43837350144206777,-0.009186750721033695,False,False,"['m', 'f']","['a', 'w']"
4577,"['__9154_am.jpg', '__9155_wf.jpg']",TN,0.4164068833542087,0.0017965583228958804,False,False,"['m', 'f']","['a', 'w']"
4578,"['__9156_am.jpg', '__9157_wf.jpg']",TN,0.378739640528996,0.02063017973550204,False,False,"['m', 'f']","['a', 'w']"
4579,"['__9158_am.jpg', '__9159_wf.jpg']",TN,0.4767513594380257,-0.02837567971901278,False,False,"['m', 'f']","['a', 'w']"
